ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,modelo_trabalho,localizacao_empresa,tamanho_empresa,residencia_iso3
2025,Pleno,Tempo Integral,Engineer,90000,USD,90000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,94000,USD,94000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,90000,USD,90000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Business Analyst,84000,EUR,88421,NL,Presencial,NL,Média,NLD
2025,Pleno,Tempo Integral,Business Analyst,48000,EUR,50526,NL,Presencial,NL,Média,NLD
2025,Pleno,Tempo Integral,Solution Engineer,150000,USD,150000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,130000,USD,130000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,154000,USD,154000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,110000,USD,110000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Full Stack Developer,170000,USD,170000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Full Stack Developer,140000,USD,140000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Product Analyst,207000,USD,207000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Product Analyst,127500,USD,127500,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,110000,USD,110000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,81000,USD,81000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Research Engineer,405000,USD,405000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Research Engineer,300000,USD,300000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Full Stack Engineer,220000,USD,220000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Full Stack Engineer,170000,USD,170000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Full Stack Engineer,190000,USD,190000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Full Stack Engineer,130000,USD,130000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Backend Engineer,220000,USD,220000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Backend Engineer,170000,USD,170000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Backend Engineer,190000,USD,190000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Backend Engineer,130000,USD,130000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,259900,USD,259900,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,170800,USD,170800,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Sales Engineer,180000,USD,180000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Sales Engineer,160000,USD,160000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,165600,USD,165600,US,Presencial,US,Grande,USA
2025,Pleno,Tempo Integral,Engineer,74100,USD,74100,US,Presencial,US,Grande,USA
2025,Pleno,Tempo Integral,Prompt Engineer,24000,USD,24000,IT,Remoto,US,Média,ITA
2025,Executivo,Tempo Integral,Head of AI,238000,USD,238000,US,Presencial,US,Média,USA
2025,Executivo,Tempo Integral,Head of AI,214000,USD,214000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Platform Engineer,240000,USD,240000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Platform Engineer,140000,USD,140000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Platform Engineer,217000,USD,217000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Platform Engineer,140000,USD,140000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Platform Engineer,217000,USD,217000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Platform Engineer,140000,USD,140000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Applied Scientist,252000,USD,252000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Applied Scientist,183000,USD,183000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,205000,USD,205000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,145000,USD,145000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,145000,USD,145000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,110000,USD,110000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,252000,USD,252000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,168000,USD,168000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,161250,USD,161250,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,138750,USD,138750,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Manager,364254,USD,364254,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Manager,176924,USD,176924,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Machine Learning Engineer,342000,USD,342000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Machine Learning Engineer,239000,USD,239000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Machine Learning Engineer,195000,USD,195000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Machine Learning Engineer,150000,USD,150000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,AI Engineer,190000,USD,190000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,AI Engineer,145000,USD,145000,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,94000,USD,94000,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,84500,USD,84500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,70800,EUR,74526,LT,Presencial,LT,Média,LTU
2025,Sênior,Tempo Integral,Data Analyst,38400,EUR,40421,LT,Presencial,LT,Média,LTU
2025,Junior,Tempo Integral,Data Analyst,153200,USD,153200,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,102100,USD,102100,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Product Manager,238000,USD,238000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Product Manager,130500,USD,130500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Analytics Engineer,261000,USD,261000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Analytics Engineer,174000,USD,174000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,293590,USD,293590,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,174750,USD,174750,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineering Manager,267221,USD,267221,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Engineering Manager,225029,USD,225029,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Research Scientist,220000,USD,220000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Research Scientist,170000,USD,170000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Architect,185000,USD,185000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Architect,140000,USD,140000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Architect,188000,USD,188000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Architect,128000,USD,128000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Analytics Engineer,900000,PHP,15347,PH,Remoto,PH,Média,PHL
2025,Pleno,Tempo Integral,BI Engineer,130000,USD,130000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,BI Engineer,95000,USD,95000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,231000,USD,231000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,154000,USD,154000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Director,190000,USD,190000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Director,150000,USD,150000,US,Presencial,US,Média,USA
2025,Executivo,Tempo Integral,Director,120000,USD,120000,US,Presencial,US,Média,USA
2025,Executivo,Tempo Integral,Director,100000,USD,100000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,226000,USD,226000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,164320,USD,164320,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,95680,USD,95680,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,186000,USD,186000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,149000,USD,149000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,186000,USD,186000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,149000,USD,149000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,155000,USD,155000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,125882,USD,125882,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,185000,USD,185000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,160000,USD,160000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,254500,USD,254500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,139500,USD,139500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,200000,USD,200000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,160000,USD,160000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,95000,USD,95000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,92352,USD,92352,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,197300,USD,197300,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,118400,USD,118400,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,113000,USD,113000,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,Data Engineer,90488,USD,90488,CA,Presencial,CA,Média,CAN
2025,Sênior,Tempo Integral,Systems Administrator,230000,USD,230000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Systems Administrator,160000,USD,160000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,211750,USD,211750,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,154000,USD,154000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,126880,USD,126880,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,76960,USD,76960,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,126880,USD,126880,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,76960,USD,76960,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,126880,USD,126880,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,76960,USD,76960,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,126880,USD,126880,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,76960,USD,76960,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,126880,USD,126880,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,76960,USD,76960,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,126880,USD,126880,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,76960,USD,76960,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,126880,USD,126880,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,76960,USD,76960,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,126880,USD,126880,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Solution Engineer,76960,USD,76960,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Analyst,78000,GBP,98734,GB,Presencial,GB,Média,GBR
2025,Sênior,Tempo Integral,Analyst,68000,GBP,86075,GB,Presencial,GB,Média,GBR
2025,Sênior,Tempo Integral,Analyst,78000,GBP,98734,GB,Presencial,GB,Média,GBR
2025,Sênior,Tempo Integral,Analyst,68000,GBP,86075,GB,Presencial,GB,Média,GBR
2025,Sênior,Tempo Integral,Director,230000,USD,230000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Director,200000,USD,200000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,197300,USD,197300,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,118400,USD,118400,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,184100,USD,184100,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,93974,USD,93974,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,425000,USD,425000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,340000,USD,340000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Product Manager,220000,USD,220000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Product Manager,198000,USD,198000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Analyst,103100,USD,103100,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Analyst,64000,USD,64000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,174500,USD,174500,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Manager,116300,USD,116300,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Developer,175000,USD,175000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Developer,100000,USD,100000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,175000,USD,175000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,125000,USD,125000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,190000,USD,190000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,150000,USD,150000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,201825,USD,201825,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,175500,USD,175500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,180000,USD,180000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,130000,USD,130000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,150000,USD,150000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,125000,USD,125000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,133786,USD,133786,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,104781,USD,104781,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,125000,USD,125000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,88561,USD,88561,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Product Manager,250000,USD,250000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Product Manager,175000,USD,175000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Engineering Manager,369000,USD,369000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineering Manager,246000,USD,246000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,91840,USD,91840,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,80300,USD,80300,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Engineer,256000,USD,256000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Engineer,152000,USD,152000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Product Manager,66000,EUR,69473,LT,Presencial,LT,Média,LTU
2025,Pleno,Tempo Integral,Product Manager,44400,EUR,46736,LT,Presencial,LT,Média,LTU
2025,Sênior,Tempo Integral,Data Platform Engineer,180000,USD,180000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Platform Engineer,140000,USD,140000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,140000,USD,140000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,115000,USD,115000,US,Remoto,US,Média,USA
2025,Junior,Tempo Integral,Business Analyst,137363,USD,137363,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Business Analyst,91576,USD,91576,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,252000,USD,252000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,168000,USD,168000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,252000,USD,252000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,168000,USD,168000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,225000,USD,225000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,150000,USD,150000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Site Reliability Engineer,231000,USD,231000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Site Reliability Engineer,154000,USD,154000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,240000,USD,240000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,168000,USD,168000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,178500,USD,178500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,117300,USD,117300,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,207000,USD,207000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,138000,USD,138000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,214200,USD,214200,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,142800,USD,142800,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,252000,USD,252000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,168000,USD,168000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,175950,USD,175950,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,117300,USD,117300,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,207000,USD,207000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,138000,USD,138000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,214200,USD,214200,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,142800,USD,142800,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,252000,USD,252000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,168000,USD,168000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Platform Engineer,267500,USD,267500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Platform Engineer,155000,USD,155000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solution Engineer,177600,USD,177600,CA,Presencial,CA,Média,CAN
2025,Sênior,Tempo Integral,Solution Engineer,96000,USD,96000,CA,Presencial,CA,Média,CAN
2025,Sênior,Tempo Integral,Solution Engineer,272300,USD,272300,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solution Engineer,130900,USD,130900,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Computer Vision Engineer,180000,USD,180000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Computer Vision Engineer,130000,USD,130000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,200200,USD,200200,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,185644,USD,185644,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,240240,USD,240240,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,221537,USD,221537,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Machine Learning Engineer,150000,USD,150000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Machine Learning Engineer,100000,USD,100000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,196900,USD,196900,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,179002,USD,179002,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,235400,USD,235400,US,Presencial,US,Média,USA
